State,Year,Month,TelehealthType,ServiceType,ServiceCount,RatePer1000Beneficiaries,DataQuality
Georgia,2019,201902,Store and forward,All,0.00,DS,
Georgia,2019,201903,Live audio/video,All,6864.00,3.1,
Georgia,2019,201903,Other telehealth,All,315.00,0,
Georgia,2019,201903,Remote patient monitoring,All,15.00,0,
Georgia,2019,201903,Store and forward,All,0.00,DS,
Georgia,2019,201904,Live audio/video,All,6784.00,3.1,
Georgia,2019,201904,Other telehealth,All,287.00,0,
Georgia,2019,201904,Remote patient monitoring,All,35.00,0,
Georgia,2019,201904,Store and forward,All,0.00,0,
Georgia,2019,201905,Live audio/video,All,6629.00,3,
Georgia,2019,201905,Other telehealth,All,303.00,0,
Georgia,2019,201905,Remote patient monitoring,All,50.00,0,
Georgia,2019,201905,Store and forward,All,0.00,DS,
Georgia,2019,201906,Live audio/video,All,5868.00,2.7,
Georgia,2019,201906,Other telehealth,All,236.00,0,
Georgia,2019,201906,Remote patient monitoring,All,38.00,0,
Georgia,2019,201906,Store and forward,All,0.00,DS,
Georgia,2019,201907,Live audio/video,All,6423.00,2.9,
Georgia,2019,201907,Other telehealth,All,274.00,0,
Georgia,2019,201907,Remote patient monitoring,All,48.00,0,
Georgia,2019,201907,Store and forward,All,0.00,DS,
Georgia,2019,201908,Live audio/video,All,6971.00,3.2,
Georgia,2019,201908,Other telehealth,All,335.00,0,
Georgia,2019,201908,Remote patient monitoring,All,60.00,0,
Georgia,2019,201908,Store and forward,All,0.00,DS,
Georgia,2019,201909,Live audio/video,All,7044.00,3.2,
Georgia,2019,201909,Other telehealth,All,296.00,0,
Georgia,2019,201909,Remote patient monitoring,All,48.00,0,
Georgia,2019,201909,Store and forward,All,0.00,DS,
Georgia,2019,201910,Live audio/video,All,8616.00,3.9,
Georgia,2019,201910,Other telehealth,All,292.00,0,
Georgia,2019,201910,Remote patient monitoring,All,79.00,0,
Georgia,2019,201910,Store and forward,All,0.00,DS,
Georgia,2019,201911,Live audio/video,All,7117.00,3.2,
Georgia,2019,201911,Other telehealth,All,227.00,0,
Georgia,2019,201911,Remote patient monitoring,All,82.00,0,
Georgia,2019,201911,Store and forward,All,0.00,DS,
Georgia,2019,201912,Live audio/video,All,7201.00,3.3,
Georgia,2019,201912,Other telehealth,All,248.00,0,
Georgia,2019,201912,Remote patient monitoring,All,91.00,0,
Georgia,2019,201912,Store and forward,All,0.00,DS,
Georgia,2020,202001,Live audio/video,All,8754.00,4,
Georgia,2020,202001,Other telehealth,All,289.00,0,
Georgia,2020,202001,Remote patient monitoring,All,91.00,0,
Georgia,2020,202001,Store and forward,All,0.00,DS,
Georgia,2020,202002,Live audio/video,All,8594.00,3.9,
Georgia,2020,202002,Other telehealth,All,259.00,0,
Georgia,2020,202002,Remote patient monitoring,All,84.00,0,
Georgia,2020,202002,Store and forward,All,0.00,DS,
Georgia,2020,202003,Live audio/video,All,78267.00,35.7,
Georgia,2020,202003,Other telehealth,All,566.00,0,
Georgia,2020,202003,Remote patient monitoring,All,115.00,0,
Georgia,2020,202003,Store and forward,All,228.00,0,
Georgia,2020,202004,Live audio/video,All,291207.00,130.1,
Georgia,2020,202004,Other telehealth,All,957.00,0,
Georgia,2020,202004,Remote patient monitoring,All,177.00,0,
Georgia,2020,202004,Store and forward,All,532.00,0,
Georgia,2020,202005,Live audio/video,All,253522.00,111.8,
Georgia,2020,202005,Other telehealth,All,470.00,0,
Georgia,2020,202005,Remote patient monitoring,All,171.00,0,
Georgia,2020,202005,Store and forward,All,263.00,0,
Georgia,2020,202006,Live audio/video,All,222280.00,97,
Georgia,2020,202006,Other telehealth,All,408.00,0,
Georgia,2020,202006,Remote patient monitoring,All,183.00,0,
Georgia,2020,202006,Store and forward,All,240.00,0,
Georgia,2020,202007,Live audio/video,All,220235.00,95,
Georgia,2020,202007,Other telehealth,All,133.00,0,
Georgia,2020,202007,Remote patient monitoring,All,201.00,0,
Georgia,2020,202007,Store and forward,All,277.00,0,
Georgia,2020,202008,Live audio/video,All,212681.00,90.7,
Georgia,2020,202008,Other telehealth,All,121.00,0,
Georgia,2020,202008,Remote patient monitoring,All,190.00,0,
Georgia,2020,202008,Store and forward,All,255.00,0,
Georgia,2020,202009,Live audio/video,All,213906.00,90.3,
Georgia,2020,202009,Other telehealth,All,98.00,0,
Georgia,2020,202009,Remote patient monitoring,All,191.00,0,
Georgia,2020,202009,Store and forward,All,219.00,0,
Georgia,2020,202010,Live audio/video,All,212850.00,89,
Georgia,2020,202010,Other telehealth,All,95.00,0,
Georgia,2020,202010,Remote patient monitoring,All,269.00,0,
Georgia,2020,202010,Store and forward,All,218.00,0,
Georgia,2020,202011,Live audio/video,All,188562.00,78,
Georgia,2020,202011,Other telehealth,All,83.00,0,
Georgia,2020,202011,Remote patient monitoring,All,318.00,0,
Georgia,2020,202011,Store and forward,All,172.00,0,
Georgia,2020,202012,Live audio/video,All,205429.00,84.1,
Georgia,2020,202012,Other telehealth,All,87.00,0,
Georgia,2020,202012,Remote patient monitoring,All,300.00,0,
Georgia,2020,202012,Store and forward,All,187.00,0,
Georgia,2021,202101,Live audio/video,All,218094.00,88.6,
Georgia,2021,202101,Other telehealth,All,115.00,0,
Georgia,2021,202101,Remote patient monitoring,All,359.00,0,
Georgia,2021,202101,Store and forward,All,131.00,0,
Georgia,2021,202102,Live audio/video,All,211254.00,85.3,
Georgia,2021,202102,Other telehealth,All,94.00,0,
Georgia,2021,202102,Remote patient monitoring,All,353.00,0,
Georgia,2021,202102,Store and forward,All,123.00,0,
Georgia,2021,202103,Live audio/video,All,220701.00,88.4,
Georgia,2021,202103,Other telehealth,All,88.00,0,
Georgia,2021,202103,Remote patient monitoring,All,447.00,0,
Georgia,2021,202103,Store and forward,All,134.00,0,
Georgia,2021,202104,Live audio/video,All,195894.00,78,
Georgia,2021,202104,Other telehealth,All,79.00,0,
Georgia,2021,202104,Remote patient monitoring,All,375.00,0,
Georgia,2021,202104,Store and forward,All,74.00,0,
Georgia,2021,202105,Live audio/video,All,177923.00,70.3,
Georgia,2021,202105,Other telehealth,All,63.00,0,
Georgia,2021,202105,Remote patient monitoring,All,339.00,0,
Georgia,2021,202105,Store and forward,All,83.00,0,
Georgia,2021,202106,Live audio/video,All,171634.00,67.4,
Georgia,2021,202106,Other telehealth,All,113.00,0,
Georgia,2021,202106,Remote patient monitoring,All,315.00,0,
Georgia,2021,202106,Store and forward,All,68.00,0,
Georgia,2021,202107,Live audio/video,All,157773.00,61.5,
Georgia,2021,202107,Other telehealth,All,75.00,0,
Georgia,2021,202107,Remote patient monitoring,All,305.00,0,
Georgia,2021,202107,Store and forward,All,38.00,0,
Georgia,2021,202108,Live audio/video,All,179875.00,69.5,
Georgia,2021,202108,Other telehealth,All,179.00,0,
Georgia,2021,202108,Remote patient monitoring,All,331.00,0,
Georgia,2021,202108,Store and forward,All,70.00,0,
Georgia,2021,202109,Live audio/video,All,172421.00,66.2,
Georgia,2021,202109,Other telehealth,All,140.00,0,
Georgia,2021,202109,Remote patient monitoring,All,332.00,0,
Georgia,2021,202109,Store and forward,All,66.00,0,
Georgia,2021,202110,Live audio/video,All,161561.00,61.7,
Georgia,2021,202110,Other telehealth,All,109.00,0,
Georgia,2021,202110,Remote patient monitoring,All,392.00,0,
Georgia,2021,202110,Store and forward,All,44.00,0,
Georgia,2021,202111,Live audio/video,All,155252.00,58.9,
Georgia,2021,202111,Other telehealth,All,94.00,0,
Georgia,2021,202111,Remote patient monitoring,All,351.00,0,
Georgia,2021,202111,Store and forward,All,40.00,0,
Georgia,2021,202112,Live audio/video,All,154182.00,58,
Georgia,2021,202112,Other telehealth,All,245.00,0,
Georgia,2021,202112,Remote patient monitoring,All,408.00,0,
Georgia,2021,202112,Store and forward,All,47.00,0,
Georgia,2022,202201,Live audio/video,All,180042.00,67.3,
Georgia,2022,202201,Other telehealth,All,249.00,0,
Georgia,2022,202201,Remote patient monitoring,All,458.00,0,
Georgia,2022,202201,Store and forward,All,68.00,0,
Georgia,2022,202202,Live audio/video,All,159974.00,59.5,
Georgia,2022,202202,Other telehealth,All,209.00,0,
Georgia,2022,202202,Remote patient monitoring,All,348.00,0,
Georgia,2022,202202,Store and forward,All,67.00,0,
Georgia,2022,202203,Live audio/video,All,172996.00,64,
Georgia,2022,202203,Other telehealth,All,235.00,0,
Georgia,2022,202203,Remote patient monitoring,All,433.00,0,
Georgia,2022,202203,Store and forward,All,78.00,0,
Georgia,2022,202204,Live audio/video,All,150832.00,55.6,
Georgia,2022,202204,Other telehealth,All,258.00,0,
Georgia,2022,202204,Remote patient monitoring,All,423.00,0,
Georgia,2022,202204,Store and forward,All,57.00,0,
Georgia,2022,202205,Live audio/video,All,148246.00,54.4,
Georgia,2022,202205,Other telehealth,All,347.00,0,
Georgia,2022,202205,Remote patient monitoring,All,574.00,0,
Georgia,2022,202205,Store and forward,All,70.00,0,
Georgia,2022,202206,Live audio/video,All,145888.00,53.2,
Georgia,2022,202206,Other telehealth,All,399.00,0,
Georgia,2022,202206,Remote patient monitoring,All,505.00,0,
Georgia,2022,202206,Store and forward,All,46.00,0,
Georgia,2022,202207,Live audio/video,All,137860.00,50,
Georgia,2022,202207,Other telehealth,All,315.00,0,
Georgia,2022,202207,Remote patient monitoring,All,568.00,0,
Georgia,2022,202207,Store and forward,All,34.00,0,
Georgia,2022,202208,Live audio/video,All,154656.00,55.8,
Georgia,2022,202208,Other telehealth,All,312.00,0,
Georgia,2022,202208,Remote patient monitoring,All,519.00,0,
Georgia,2022,202208,Store and forward,All,36.00,0,
Georgia,2022,202209,Live audio/video,All,140472.00,50.4,
Georgia,2022,202209,Other telehealth,All,303.00,0,
Georgia,2022,202209,Remote patient monitoring,All,436.00,0,
Georgia,2022,202209,Store and forward,All,41.00,0,
Georgia,2022,202210,Live audio/video,All,139147.00,49.6,
Georgia,2022,202210,Other telehealth,All,284.00,0,
Georgia,2022,202210,Remote patient monitoring,All,413.00,0,
Georgia,2022,202210,Store and forward,All,33.00,0,
Georgia,2022,202211,Live audio/video,All,136706.00,48.5,
Georgia,2022,202211,Other telehealth,All,301.00,0,
Georgia,2022,202211,Remote patient monitoring,All,369.00,0,
Georgia,2022,202211,Store and forward,All,35.00,0,
Georgia,2022,202212,Live audio/video,All,130050.00,45.9,
Georgia,2022,202212,Other telehealth,All,297.00,0,
Georgia,2022,202212,Remote patient monitoring,All,440.00,0,
Georgia,2022,202212,Store and forward,All,28.00,0,
Hawaii,2018,201801,Live audio/video,All,923.00,2.5,
Hawaii,2018,201801,Other telehealth,All,0.00,0,
Hawaii,2018,201801,Remote patient monitoring,All,0.00,0,
Hawaii,2018,201801,Store and forward,All,0.00,DS,
Hawaii,2018,201802,Live audio/video,All,820.00,2.3,
Hawaii,2018,201802,Other telehealth,All,0.00,DS,
Hawaii,2018,201802,Remote patient monitoring,All,0.00,0,
Hawaii,2018,201802,Store and forward,All,0.00,DS,
Hawaii,2018,201803,Live audio/video,All,841.00,2.3,
Hawaii,2018,201803,Other telehealth,All,0.00,0,
Hawaii,2018,201803,Remote patient monitoring,All,0.00,0,
Hawaii,2018,201803,Store and forward,All,0.00,DS,
Hawaii,2018,201804,Live audio/video,All,902.00,2.5,
Hawaii,2018,201804,Other telehealth,All,0.00,0,
Hawaii,2018,201804,Remote patient monitoring,All,0.00,0,
Hawaii,2018,201804,Store and forward,All,0.00,DS,
Hawaii,2018,201805,Live audio/video,All,927.00,2.6,
Hawaii,2018,201805,Other telehealth,All,0.00,0,
Hawaii,2018,201805,Remote patient monitoring,All,0.00,0,
Hawaii,2018,201805,Store and forward,All,0.00,DS,
Hawaii,2018,201806,Live audio/video,All,784.00,2.2,
Hawaii,2018,201806,Other telehealth,All,0.00,DS,
Hawaii,2018,201806,Remote patient monitoring,All,0.00,0,
Hawaii,2018,201806,Store and forward,All,0.00,DS,
Hawaii,2018,201807,Live audio/video,All,717.00,2,
Hawaii,2018,201807,Other telehealth,All,0.00,0,
Hawaii,2018,201807,Remote patient monitoring,All,0.00,0,
Hawaii,2018,201807,Store and forward,All,0.00,DS,
Hawaii,2018,201808,Live audio/video,All,855.00,2.4,
Hawaii,2018,201808,Other telehealth,All,0.00,0,
Hawaii,2018,201808,Remote patient monitoring,All,0.00,0,
Hawaii,2018,201808,Store and forward,All,12.00,0,
Hawaii,2018,201809,Live audio/video,All,802.00,2.3,
Hawaii,2018,201809,Other telehealth,All,0.00,0,
Hawaii,2018,201809,Remote patient monitoring,All,0.00,0,
Hawaii,2018,201809,Store and forward,All,0.00,DS,
Hawaii,2018,201810,Live audio/video,All,872.00,2.5,
Hawaii,2018,201810,Other telehealth,All,0.00,0,
Hawaii,2018,201810,Remote patient monitoring,All,0.00,0,
Hawaii,2018,201810,Store and forward,All,15.00,0,
Hawaii,2018,201811,Live audio/video,All,861.00,2.5,
Hawaii,2018,201811,Other telehealth,All,0.00,0,
Hawaii,2018,201811,Remote patient monitoring,All,0.00,0,
Hawaii,2018,201811,Store and forward,All,24.00,0,
Hawaii,2018,201812,Live audio/video,All,682.00,2,
Hawaii,2018,201812,Other telehealth,All,0.00,DS,
Hawaii,2018,201812,Remote patient monitoring,All,0.00,0,
Hawaii,2018,201812,Store and forward,All,0.00,DS,
Hawaii,2019,201901,Live audio/video,All,955.00,2.7,
Hawaii,2019,201901,Other telehealth,All,0.00,DS,
Hawaii,2019,201901,Remote patient monitoring,All,0.00,0,
Hawaii,2019,201901,Store and forward,All,0.00,DS,
Hawaii,2019,201902,Live audio/video,All,967.00,2.8,
Hawaii,2019,201902,Other telehealth,All,0.00,DS,
Hawaii,2019,201902,Remote patient monitoring,All,0.00,0,
Hawaii,2019,201902,Store and forward,All,15.00,0,
Hawaii,2019,201903,Live audio/video,All,1031.00,3,
Hawaii,2019,201903,Other telehealth,All,0.00,DS,
Hawaii,2019,201903,Remote patient monitoring,All,0.00,0,
Hawaii,2019,201903,Store and forward,All,13.00,0,
Hawaii,2019,201904,Live audio/video,All,1092.00,3.2,
Hawaii,2019,201904,Other telehealth,All,0.00,DS,
Hawaii,2019,201904,Remote patient monitoring,All,0.00,0,
Hawaii,2019,201904,Store and forward,All,11.00,0,
Hawaii,2019,201905,Live audio/video,All,1118.00,3.2,
Hawaii,2019,201905,Other telehealth,All,15.00,0,
Hawaii,2019,201905,Remote patient monitoring,All,0.00,0,
Hawaii,2019,201905,Store and forward,All,0.00,DS,
Hawaii,2019,201906,Live audio/video,All,868.00,2.5,
Hawaii,2019,201906,Other telehealth,All,0.00,DS,
Hawaii,2019,201906,Remote patient monitoring,All,0.00,0,
Hawaii,2019,201906,Store and forward,All,15.00,0,
Hawaii,2019,201907,Live audio/video,All,957.00,2.8,
Hawaii,2019,201907,Other telehealth,All,17.00,0,
Hawaii,2019,201907,Remote patient monitoring,All,0.00,0,
Hawaii,2019,201907,Store and forward,All,0.00,DS,
Hawaii,2019,201908,Live audio/video,All,1050.00,3,
Hawaii,2019,201908,Other telehealth,All,17.00,0,
Hawaii,2019,201908,Remote patient monitoring,All,0.00,0,
Hawaii,2019,201908,Store and forward,All,0.00,DS,
Hawaii,2019,201909,Live audio/video,All,1074.00,3.1,
Hawaii,2019,201909,Other telehealth,All,0.00,DS,
Hawaii,2019,201909,Remote patient monitoring,All,0.00,0,
Hawaii,2019,201909,Store and forward,All,15.00,0,
Hawaii,2019,201910,Live audio/video,All,1179.00,3.4,
Hawaii,2019,201910,Other telehealth,All,27.00,0,
Hawaii,2019,201910,Remote patient monitoring,All,0.00,0,
Hawaii,2019,201910,Store and forward,All,11.00,0,
Hawaii,2019,201911,Live audio/video,All,1130.00,3.3,
Hawaii,2019,201911,Other telehealth,All,20.00,0,
Hawaii,2019,201911,Remote patient monitoring,All,0.00,0,
Hawaii,2019,201911,Store and forward,All,17.00,0,
Hawaii,2019,201912,Live audio/video,All,1139.00,3.3,
Hawaii,2019,201912,Other telehealth,All,22.00,0,
Hawaii,2019,201912,Remote patient monitoring,All,0.00,0,
Hawaii,2019,201912,Store and forward,All,0.00,DS,
Hawaii,2020,202001,Live audio/video,All,1397.00,4.1,
Hawaii,2020,202001,Other telehealth,All,25.00,0,
Hawaii,2020,202001,Remote patient monitoring,All,19.00,0,
Hawaii,2020,202001,Store and forward,All,0.00,DS,
Hawaii,2020,202002,Live audio/video,All,1373.00,4,
Hawaii,2020,202002,Other telehealth,All,30.00,0,
Hawaii,2020,202002,Remote patient monitoring,All,26.00,0,
Hawaii,2020,202002,Store and forward,All,17.00,0,
Hawaii,2020,202003,Live audio/video,All,10392.00,30.1,
